# Device: cuda:3 | TF32 disabled: True
# L=16,  N=256 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.65s | Matrix: 960x960 | ~0.01 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.4026      0.8673240568     -2.1543071456     -0.9995149807      0.6741938534     0.058
  0.4027      0.8674240291     -2.1540204349     -0.9999310230      0.6748402910     0.053
  0.4028      0.8675240430     -2.1537339698     -1.0003472575      0.6754873067     0.065
  0.4029      0.8676240986     -2.1534477503     -1.0007636842      0.6761349262     0.067
  0.4030      0.8677241958     -2.1531617761     -1.0011803032      0.6767831282     0.059
  0.4031      0.8678243346     -2.1528760472     -1.0015971148      0.6774319313     0.072
  0.4032      0.8679245152     -2.1525905635     -1.0020141190      0.6780813177     0.060
  0.4033      0.8680247375     -2.1523053247     -1.0024313159      0.6787313023     0.071
  0.4034      0.8681250015     -2.1520203308     -1.0028487057      0.6793818748     0.072
  0.4035      0.8682253072     -2.1517355817     -1.0032662885      0.6800330336     0.081
  0.4036      0.8683256547     -2.1514510771     -1.0036840643      0.6806847956     0.082
  0.4037      0.8684260440     -2.1511668170     -1.0041020334      0.6813371266     0.091
  0.4038      0.8685264751     -2.1508828012     -1.0045201958      0.6819900706     0.059
  0.4039      0.8686269481     -2.1505990296     -1.0049385517      0.6826435863     0.083
  0.4040      0.8687274628     -2.1503155021     -1.0053571012      0.6832977067     0.094
  0.4041      0.8688280195     -2.1500322185     -1.0057758443      0.6839523996     0.090
  0.4042      0.8689286180     -2.1497491786     -1.0061947813      0.6846077017     0.089
  0.4043      0.8690292584     -2.1494663825     -1.0066139122      0.6852635753     0.091
  0.4044      0.8691299408     -2.1491838298     -1.0070332371      0.6859200480     0.067
  0.4045      0.8692306651     -2.1489015206     -1.0074527562      0.6865770966     0.066
  0.4046      0.8693314313     -2.1486194546     -1.0078724696      0.6872347414     0.076
  0.4047      0.8694322396     -2.1483376318     -1.0082923774      0.6878929775     0.073
  0.4048      0.8695330898     -2.1480560519     -1.0087124797      0.6885517851     0.065
  0.4049      0.8696339821     -2.1477747149     -1.0091327766      0.6892112030     0.066
  0.4050      0.8697349164     -2.1474936207     -1.0095532682      0.6898711824     0.055
  0.4051      0.8698358927     -2.1472127690     -1.0099739547      0.6905317691     0.055
  0.4052      0.8699369112     -2.1469321598     -1.0103948362      0.6911929254     0.068
  0.4053      0.8700379717     -2.1466517930     -1.0108159127      0.6918546716     0.072
  0.4054      0.8701390743     -2.1463716683     -1.0112371845      0.6925170045     0.072
  0.4055      0.8702402191     -2.1460917858     -1.0116586515      0.6931799245     0.070
  0.4056      0.8703414061     -2.1458121452     -1.0120803140      0.6938434229     0.059
  0.4057      0.8704426352     -2.1455327463     -1.0125021720      0.6945075018     0.062
  0.4058      0.8705439065     -2.1452535892     -1.0129242256      0.6951721762     0.071
  0.4059      0.8706452200     -2.1449746737     -1.0133464749      0.6958374302     0.075
  0.4060      0.8707465758     -2.1446959995     -1.0137689201      0.6965032495     0.069
  0.4061      0.8708479738     -2.1444175667     -1.0141915613      0.6971696654     0.069
  0.4062      0.8709494141     -2.1441393750     -1.0146143986      0.6978366657     0.053
  0.4063      0.8710508967     -2.1438614243     -1.0150374320      0.6985042434     0.059
  0.4064      0.8711524216     -2.1435837146     -1.0154606617      0.6991723951     0.055
  0.4065      0.8712539888     -2.1433062456     -1.0158840878      0.6998411359     0.069
  0.4066      0.8713555984     -2.1430290173     -1.0163077104      0.7005104424     0.054
  0.4067      0.8714572504     -2.1427520294     -1.0167315296      0.7011803388     0.061
  0.4068      0.8715589447     -2.1424752820     -1.0171555456      0.7018508200     0.052
  0.4069      0.8716606815     -2.1421987748     -1.0175797583      0.7025218605     0.069
  0.4070      0.8717624607     -2.1419225078     -1.0180041679      0.7031935031     0.062
  0.4071      0.8718642823     -2.1416464808     -1.0184287746      0.7038656893     0.067
  0.4072      0.8719661464     -2.1413706936     -1.0188535784      0.7045384875     0.067
  0.4073      0.8720680530     -2.1410951462     -1.0192785795      0.7052118356     0.067
  0.4074      0.8721700021     -2.1408198384     -1.0197037778      0.7058857632     0.051
  0.4075      0.8722719938     -2.1405447700     -1.0201291736      0.7065602727     0.074
  0.4076      0.8723740280     -2.1402699411     -1.0205547670      0.7072353552     0.062
  0.4077      0.8724761047     -2.1399953513     -1.0209805579      0.7079110056     0.069
  0.4078      0.8725782241     -2.1397210007     -1.0214065466      0.7085872297     0.069
  0.4079      0.8726803861     -2.1394468891     -1.0218327331      0.7092640315     0.068
  0.4080      0.8727825906     -2.1391730163     -1.0222591176      0.7099413986     0.055
  0.4081      0.8728848379     -2.1388993822     -1.0226857001      0.7106193367     0.061
  0.4082      0.8729871278     -2.1386259867     -1.0231124807      0.7112978482     0.062
  0.4083      0.8730894604     -2.1383528297     -1.0235394595      0.7119769297     0.068
  0.4084      0.8731918357     -2.1380799111     -1.0239666366      0.7126565704     0.071
  0.4085      0.8732942537     -2.1378072306     -1.0243940122      0.7133367929     0.073
  0.4086      0.8733967145     -2.1375347882     -1.0248215863      0.7140175716     0.060
  0.4087      0.8734992180     -2.1372625838     -1.0252493589      0.7146989272     0.068
  0.4088      0.8736017643     -2.1369906173     -1.0256773303      0.7153808286     0.084
  0.4089      0.8737043535     -2.1367188884     -1.0261055004      0.7160633281     0.084
  0.4090      0.8738069854     -2.1364473972     -1.0265338694      0.7167463592     0.086
  0.4091      0.8739096603     -2.1361761434     -1.0269624374      0.7174299723     0.080
  0.4092      0.8740123779     -2.1359051269     -1.0273912045      0.7181141456     0.071
  0.4093      0.8741151385     -2.1356343477     -1.0278201707      0.7187988719     0.064
  0.4094      0.8742179420     -2.1353638055     -1.0282493361      0.7194841776     0.082
  0.4095      0.8743207884     -2.1350935003     -1.0286787009      0.7201700277     0.082
  0.4096      0.8744236777     -2.1348234319     -1.0291082651      0.7208564393     0.086
  0.4097      0.8745266100     -2.1345536002     -1.0295380288      0.7215434220     0.076
  0.4098      0.8746295853     -2.1342840052     -1.0299679921      0.7222309427     0.074
  0.4099      0.8747326036     -2.1340146465     -1.0303981550      0.7229190388     0.052
  0.4100      0.8748356649     -2.1337455243     -1.0308285178      0.7236076810     0.068
  0.4101      0.8749387693     -2.1334766382     -1.0312590804      0.7242968845     0.059
  0.4102      0.8750419168     -2.1332079882     -1.0316898429      0.7249866383     0.056
  0.4103      0.8751451073     -2.1329395742     -1.0321208054      0.7256769523     0.049
  0.4104      0.8752483409     -2.1326713960     -1.0325519680      0.7263678042     0.049
  0.4105      0.8753516177     -2.1324034536     -1.0329833308      0.7270592280     0.036
  0.4106      0.8754549376     -2.1321357467     -1.0334148939      0.7277511867     0.048
  0.4107      0.8755583007     -2.1318682753     -1.0338466573      0.7284437031     0.052
  0.4108      0.8756617069     -2.1316010392     -1.0342786211      0.7291367717     0.054
  0.4109      0.8757651564     -2.1313340384     -1.0347107854      0.7298303761     0.055
  0.4110      0.8758686491     -2.1310672727     -1.0351431503      0.7305245354     0.056
  0.4111      0.8759721850     -2.1308007420     -1.0355757158      0.7312192479     0.050
  0.4112      0.8760757642     -2.1305344461     -1.0360084821      0.7319144897     0.048
  0.4113      0.8761793867     -2.1302683849     -1.0364414492      0.7326102834     0.054
  0.4114      0.8762830525     -2.1300025584     -1.0368746171      0.7333066238     0.055
  0.4115      0.8763867616     -2.1297369663     -1.0373079860      0.7340035094     0.056
  0.4116      0.8764905141     -2.1294716086     -1.0377415560      0.7347009216     0.052
  0.4117      0.8765943099     -2.1292064852     -1.0381753270      0.7353988795     0.049
  0.4118      0.8766981492     -2.1289415959     -1.0386092992      0.7360973815     0.034
  0.4119      0.8768020318     -2.1286769405     -1.0390434727      0.7367964186     0.050
  0.4120      0.8769059579     -2.1284125191     -1.0394778475      0.7374959910     0.035
  0.4121      0.8770099274     -2.1281483314     -1.0399124236      0.7381960933     0.036
  0.4122      0.8771139404     -2.1278843774     -1.0403472012      0.7388967505     0.038
  0.4123      0.8772179968     -2.1276206568     -1.0407821803      0.7395979211     0.050
  0.4124      0.8773220968     -2.1273571697     -1.0412173610      0.7402996226     0.046
  0.4125      0.8774262403     -2.1270939159     -1.0416527434      0.7410018703     0.062
  0.4126      0.8775304273     -2.1268308951     -1.0420883274      0.7417046286     0.067
  0.4127      0.8776346580     -2.1265681075     -1.0425241133      0.7424079299     0.068
  0.4128      0.8777389322     -2.1263055527     -1.0429601010      0.7431117632     0.068
  0.4129      0.8778432500     -2.1260432307     -1.0433962905      0.7438160984     0.065
  0.4130      0.8779476114     -2.1257811414     -1.0438326821      0.7445209812     0.043
  0.4131      0.8780520165     -2.1255192847     -1.0442692757      0.7452263779     0.067
  0.4132      0.8781564653     -2.1252576604     -1.0447060713      0.7459323019     0.068
  0.4133      0.8782609577     -2.1249962684     -1.0451430691      0.7466387403     0.069
  0.4134      0.8783654939     -2.1247351086     -1.0455802692      0.7473457123     0.068
  0.4135      0.8784700738     -2.1244741808     -1.0460176714      0.7480531821     0.067
  0.4136      0.8785746974     -2.1242134851     -1.0464552760      0.7487611804     0.043
  0.4137      0.8786793648     -2.1239530211     -1.0468930830      0.7494696997     0.066
  0.4138      0.8787840760     -2.1236927889     -1.0473310924      0.7501787252     0.065
  0.4139      0.8788888311     -2.1234327882     -1.0477693042      0.7508882628     0.067
  0.4140      0.8789936299     -2.1231730191     -1.0482077186      0.7515983166     0.068
  0.4141      0.8790984726     -2.1229134813     -1.0486463356      0.7523088792     0.062
  0.4142      0.8792033592     -2.1226541747     -1.0490851552      0.7530199489     0.051
  0.4143      0.8793082896     -2.1223950993     -1.0495241775      0.7537315299     0.068
  0.4144      0.8794132640     -2.1221362548     -1.0499634025      0.7544436108     0.068
  0.4145      0.8795182823     -2.1218776413     -1.0504028303      0.7551562111     0.068
  0.4146      0.8796233446     -2.1216192585     -1.0508424609      0.7558692871     0.066
  0.4147      0.8797284508     -2.1213611063     -1.0512822944      0.7565828924     0.052
  0.4148      0.8798336010     -2.1211031847     -1.0517223308      0.7572969834     0.055
  0.4149      0.8799387953     -2.1208454935     -1.0521625701      0.7580115717     0.066
  0.4150      0.8800440335     -2.1205880326     -1.0526030125      0.7587266615     0.066
  0.4151      0.8801493159     -2.1203308019     -1.0530436579      0.7594422567     0.066
  0.4152      0.8802546423     -2.1200738012     -1.0534845063      0.7601583212     0.066
  0.4153      0.8803600128     -2.1198170305     -1.0539255579      0.7608749013     0.047
  0.4154      0.8804654274     -2.1195604896     -1.0543668127      0.7615919568     0.048
  0.4155      0.8805708861     -2.1193041784     -1.0548082706      0.7623095072     0.049
  0.4156      0.8806763890     -2.1190480968     -1.0552499318      0.7630275508     0.050
  0.4157      0.8807819361     -2.1187922447     -1.0556917962      0.7637460724     0.039
  0.4158      0.8808875274     -2.1185366219     -1.0561338640      0.7644650857     0.034
  0.4159      0.8809931629     -2.1182812284     -1.0565761351      0.7651845698     0.031
  0.4160      0.8810988426     -2.1180260640     -1.0570186095      0.7659045459     0.030
  0.4161      0.8812045666     -2.1177711286     -1.0574612873      0.7666249971     0.031
  0.4162      0.8813103349     -2.1175164221     -1.0579041686      0.7673459234     0.035
  0.4163      0.8814161474     -2.1172619444     -1.0583472533      0.7680673290     0.039
  0.4164      0.8815220043     -2.1170076953     -1.0587905415      0.7687892063     0.039
  0.4165      0.8816279056     -2.1167536748     -1.0592340332      0.7695115593     0.038
  0.4166      0.8817338511     -2.1164998827     -1.0596777284      0.7702343748     0.037
  0.4167      0.8818398411     -2.1162463189     -1.0601216272      0.7709576569     0.039
  0.4168      0.8819458755     -2.1159929834     -1.0605657296      0.7716814306     0.037
  0.4169      0.8820519542     -2.1157398759     -1.0610100356      0.7724056404     0.039
  0.4170      0.8821580775     -2.1154869963     -1.0614545451      0.7731303230     0.038
  0.4171      0.8822642452     -2.1152343447     -1.0618992584      0.7738554689     0.035
  0.4172      0.8823704573     -2.1149819207     -1.0623441753      0.7745810764     0.030
  0.4173      0.8824767140     -2.1147297244     -1.0627892958      0.7753071380     0.030
  0.4174      0.8825830152     -2.1144777556     -1.0632346201      0.7760336479     0.030
