# Device: cuda:3 | TF32 disabled: True
# L=32,  N=1024 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 0.76s | Matrix: 3968x3968 | ~0.23 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.3325      0.8108389094     -2.4386132613     -0.7804489572      0.3719231667     0.159
  0.3326      0.8109169711     -2.4381147658     -0.7807854318      0.3722882427     0.159
  0.3327      0.8109950665     -2.4376166711     -0.7811220343      0.3726536998     0.223
  0.3328      0.8110731955     -2.4371189769     -0.7814587648      0.3730195358     0.244
  0.3329      0.8111513582     -2.4366216828     -0.7817956233      0.3733857462     0.226
  0.3330      0.8112295546     -2.4361247887     -0.7821326101      0.3737523386     0.233
  0.3331      0.8113077847     -2.4356282940     -0.7824697251      0.3741193122     0.227
  0.3332      0.8113860486     -2.4351321986     -0.7828069687      0.3744866710     0.278
  0.3333      0.8114643461     -2.4346365020     -0.7831443408      0.3748544017     0.281
  0.3334      0.8115426774     -2.4341412041     -0.7834818416      0.3752225245     0.267
  0.3335      0.8116210425     -2.4336463043     -0.7838194713      0.3755910236     0.272
  0.3336      0.8116994413     -2.4331518025     -0.7841572300      0.3759599117     0.280
  0.3337      0.8117778739     -2.4326576984     -0.7844951177      0.3763291768     0.252
  0.3338      0.8118563404     -2.4321639915     -0.7848331348      0.3766988377     0.222
  0.3339      0.8119348406     -2.4316706816     -0.7851712811      0.3770688689     0.230
  0.3340      0.8120133746     -2.4311777683     -0.7855095570      0.3774392992     0.214
  0.3341      0.8120919425     -2.4306852514     -0.7858479625      0.3778101065     0.224
  0.3342      0.8121705442     -2.4301931305     -0.7861864977      0.3781813024     0.197
  0.3343      0.8122491798     -2.4297014053     -0.7865251629      0.3785528897     0.214
  0.3344      0.8123278492     -2.4292100755     -0.7868639580      0.3789248625     0.202
  0.3345      0.8124065526     -2.4287191407     -0.7872028834      0.3792972249     0.195
  0.3346      0.8124852898     -2.4282286008     -0.7875419389      0.3796699760     0.215
  0.3347      0.8125640610     -2.4277384552     -0.7878811249      0.3800431124     0.227
  0.3348      0.8126428660     -2.4272487038     -0.7882204415      0.3804166519     0.238
  0.3349      0.8127217051     -2.4267593462     -0.7885598887      0.3807905662     0.214
  0.3350      0.8128005780     -2.4262703821     -0.7888994668      0.3811648842     0.189
  0.3351      0.8128794849     -2.4257818112     -0.7892391757      0.3815395852     0.188
  0.3352      0.8129584259     -2.4252936332     -0.7895790158      0.3819146882     0.185
  0.3353      0.8130374007     -2.4248058477     -0.7899189870      0.3822901760     0.203
  0.3354      0.8131164096     -2.4243184545     -0.7902590896      0.3826660615     0.184
  0.3355      0.8131954526     -2.4238314532     -0.7905993237      0.3830423475     0.186
  0.3356      0.8132745295     -2.4233448436     -0.7909396893      0.3834190144     0.187
  0.3357      0.8133536405     -2.4228586253     -0.7912801868      0.3837960913     0.194
  0.3358      0.8134327855     -2.4223727979     -0.7916208160      0.3841735511     0.177
  0.3359      0.8135119647     -2.4218873613     -0.7919615773      0.3845514190     0.196
  0.3360      0.8135911779     -2.4214023151     -0.7923024708      0.3849296830     0.186
  0.3361      0.8136704252     -2.4209176589     -0.7926434965      0.3853083345     0.189
  0.3362      0.8137497066     -2.4204333925     -0.7929846546      0.3856873966     0.173
  0.3363      0.8138290221     -2.4199495156     -0.7933259453      0.3860668545     0.200
  0.3364      0.8139083718     -2.4194660278     -0.7936673686      0.3864467137     0.237
  0.3365      0.8139877556     -2.4189829289     -0.7940089248      0.3868269655     0.219
  0.3366      0.8140671735     -2.4185002185     -0.7943506139      0.3872076294     0.210
  0.3367      0.8141466257     -2.4180178963     -0.7946924361      0.3875886816     0.183
  0.3368      0.8142261120     -2.4175359621     -0.7950343915      0.3879701516     0.202
  0.3369      0.8143056326     -2.4170544155     -0.7953764803      0.3883520145     0.208
  0.3370      0.8143851873     -2.4165732561     -0.7957187026      0.3887342857     0.221
  0.3371      0.8144647763     -2.4160924839     -0.7960610586      0.3891169556     0.194
  0.3372      0.8145443995     -2.4156120983     -0.7964035483      0.3895000346     0.203
  0.3373      0.8146240570     -2.4151320991     -0.7967461719      0.3898835167     0.213
  0.3374      0.8147037488     -2.4146524860     -0.7970889295      0.3902674061     0.197
  0.3375      0.8147834748     -2.4141732587     -0.7974318214      0.3906516981     0.194
  0.3376      0.8148632351     -2.4136944169     -0.7977748475      0.3910364095     0.199
  0.3377      0.8149430298     -2.4132159602     -0.7981180082      0.3914215102     0.206
  0.3378      0.8150228587     -2.4127378885     -0.7984613034      0.3918070362     0.197
  0.3379      0.8151027220     -2.4122602013     -0.7988047334      0.3921929649     0.238
  0.3380      0.8151826197     -2.4117828985     -0.7991482982      0.3925792979     0.286
  0.3381      0.8152625517     -2.4113059796     -0.7994919981      0.3929660459     0.318
  0.3382      0.8153425181     -2.4108294444     -0.7998358331      0.3933532167     0.274
  0.3383      0.8154225189     -2.4103532925     -0.8001798034      0.3937407740     0.267
  0.3384      0.8155025540     -2.4098775238     -0.8005239091      0.3941287650     0.249
  0.3385      0.8155826236     -2.4094021378     -0.8008681504      0.3945171571     0.241
  0.3386      0.8156627277     -2.4089271343     -0.8012125275      0.3949059698     0.236
  0.3387      0.8157428661     -2.4084525130     -0.8015570404      0.3952951957     0.202
  0.3388      0.8158230391     -2.4079782735     -0.8019016892      0.3956848264     0.205
  0.3389      0.8159032465     -2.4075044157     -0.8022464743      0.3960748889     0.218
  0.3390      0.8159834884     -2.4070309392     -0.8025913956      0.3964653568     0.216
  0.3391      0.8160637648     -2.4065578436     -0.8029364533      0.3968562434     0.190
  0.3392      0.8161440757     -2.4060851287     -0.8032816476      0.3972475437     0.228
  0.3393      0.8162244211     -2.4056127943     -0.8036269786      0.3976392711     0.261
  0.3394      0.8163048011     -2.4051408399     -0.8039724464      0.3980314105     0.268
  0.3395      0.8163852156     -2.4046692653     -0.8043180512      0.3984239673     0.286
  0.3396      0.8164656647     -2.4041980703     -0.8046637932      0.3988169561     0.296
  0.3397      0.8165461483     -2.4037272545     -0.8050096724      0.3992103491     0.331
  0.3398      0.8166266666     -2.4032568176     -0.8053556890      0.3996041761     0.318
  0.3399      0.8167072195     -2.4027867593     -0.8057018433      0.3999984195     0.289
  0.3400      0.8167878070     -2.4023170793     -0.8060481352      0.4003930810     0.286
  0.3401      0.8168684291     -2.4018477774     -0.8063945649      0.4007881802     0.269
  0.3402      0.8169490859     -2.4013788533     -0.8067411327      0.4011836879     0.251
  0.3403      0.8170297773     -2.4009103066     -0.8070878386      0.4015796303     0.229
  0.3404      0.8171105035     -2.4004421371     -0.8074346827      0.4019759923     0.189
  0.3405      0.8171912643     -2.3999743444     -0.8077816653      0.4023727793     0.226
  0.3406      0.8172720598     -2.3995069283     -0.8081287865      0.4027699983     0.223
  0.3407      0.8173528900     -2.3990398885     -0.8084760464      0.4031676406     0.186
  0.3408      0.8174337550     -2.3985732248     -0.8088234452      0.4035657117     0.211
  0.3409      0.8175146547     -2.3981069367     -0.8091709829      0.4039642132     0.233
  0.3410      0.8175955892     -2.3976410240     -0.8095186598      0.4043631405     0.273
  0.3411      0.8176765584     -2.3971754865     -0.8098664760      0.4047624977     0.284
  0.3412      0.8177575625     -2.3967103238     -0.8102144317      0.4051622944     0.286
  0.3413      0.8178386013     -2.3962455357     -0.8105625270      0.4055625101     0.337
  0.3414      0.8179196750     -2.3957811218     -0.8109107620      0.4059631621     0.304
  0.3415      0.8180007835     -2.3953170819     -0.8112591369      0.4063642521     0.307
  0.3416      0.8180819268     -2.3948534158     -0.8116076518      0.4067657689     0.276
  0.3417      0.8181631050     -2.3943901230     -0.8119563069      0.4071677204     0.279
  0.3418      0.8182443181     -2.3939272033     -0.8123051023      0.4075701163     0.267
  0.3419      0.8183255660     -2.3934646564     -0.8126540383      0.4079729323     0.234
  0.3420      0.8184068489     -2.3930024821     -0.8130031148      0.4083761895     0.198
  0.3421      0.8184881667     -2.3925406801     -0.8133523322      0.4087798910     0.217
  0.3422      0.8185695194     -2.3920792500     -0.8137016904      0.4091840162     0.229
  0.3423      0.8186509070     -2.3916181916     -0.8140511898      0.4095885968     0.211
  0.3424      0.8187323296     -2.3911575047     -0.8144008303      0.4099936008     0.188
  0.3425      0.8188137872     -2.3906971888     -0.8147506123      0.4103990544     0.218
  0.3426      0.8188952797     -2.3902372438     -0.8151005358      0.4108049412     0.279
  0.3427      0.8189768073     -2.3897776693     -0.8154506009      0.4112112707     0.274
  0.3428      0.8190583698     -2.3893184651     -0.8158008079      0.4116180459     0.290
  0.3429      0.8191399674     -2.3888596309     -0.8161511569      0.4120252658     0.308
  0.3430      0.8192216001     -2.3884011664     -0.8165016480      0.4124329192     0.323
  0.3431      0.8193032678     -2.3879430713     -0.8168522813      0.4128410195     0.311
  0.3432      0.8193849705     -2.3874853454     -0.8172030572      0.4132495696     0.281
  0.3433      0.8194667084     -2.3870279883     -0.8175539755      0.4136585583     0.287
  0.3434      0.8195484813     -2.3865709998     -0.8179050367      0.4140679925     0.277
  0.3435      0.8196302894     -2.3861143796     -0.8182562407      0.4144778803     0.233
  0.3436      0.8197121326     -2.3856581274     -0.8186075878      0.4148882145     0.226
  0.3437      0.8197940109     -2.3852022429     -0.8189590781      0.4152989887     0.197
  0.3438      0.8198759244     -2.3847467260     -0.8193107117      0.4157102218     0.206
  0.3439      0.8199578730     -2.3842915762     -0.8196624888      0.4161218998     0.183
  0.3440      0.8200398569     -2.3838367933     -0.8200144096      0.4165340204     0.160
  0.3441      0.8201218759     -2.3833823770     -0.8203664742      0.4169466089     0.148
  0.3442      0.8202039302     -2.3829283271     -0.8207186828      0.4173596383     0.163
  0.3443      0.8202860197     -2.3824746432     -0.8210710354      0.4177731180     0.198
  0.3444      0.8203681444     -2.3820213252     -0.8214235324      0.4181870539     0.188
  0.3445      0.8204503044     -2.3815683726     -0.8217761738      0.4186014435     0.197
  0.3446      0.8205324996     -2.3811157853     -0.8221289598      0.4190162861     0.183
  0.3447      0.8206147302     -2.3806635630     -0.8224818905      0.4194315900     0.196
  0.3448      0.8206969960     -2.3802117053     -0.8228349661      0.4198473436     0.182
  0.3449      0.8207792972     -2.3797602121     -0.8231881868      0.4202635540     0.189
  0.3450      0.8208616336     -2.3793090830     -0.8235415527      0.4206802309     0.178
  0.3451      0.8209440055     -2.3788583178     -0.8238950640      0.4210973509     0.180
  0.3452      0.8210264126     -2.3784079161     -0.8242487208      0.4215149435     0.167
  0.3453      0.8211088552     -2.3779578778     -0.8246025233      0.4219329879     0.134
  0.3454      0.8211913332     -2.3775082025     -0.8249564716      0.4223515004     0.135
  0.3455      0.8212738465     -2.3770588900     -0.8253105659      0.4227704629     0.146
  0.3456      0.8213563953     -2.3766099400     -0.8256648064      0.4231898997     0.141
  0.3457      0.8214389795     -2.3761613522     -0.8260191932      0.4236097847     0.129
  0.3458      0.8215215991     -2.3757131264     -0.8263737265      0.4240301460     0.155
  0.3459      0.8216042542     -2.3752652622     -0.8267284064      0.4244509684     0.177
  0.3460      0.8216869448     -2.3748177595     -0.8270832331      0.4248722561     0.177
  0.3461      0.8217696709     -2.3743706179     -0.8274382067      0.4252940082     0.200
  0.3462      0.8218524324     -2.3739238372     -0.8277933275      0.4257162251     0.187
  0.3463      0.8219352295     -2.3734774170     -0.8281485956      0.4261389166     0.197
  0.3464      0.8220180621     -2.3730313572     -0.8285040111      0.4265620672     0.193
  0.3465      0.8221009303     -2.3725856575     -0.8288595741      0.4269856879     0.204
  0.3466      0.8221838341     -2.3721403175     -0.8292152850      0.4274097897     0.190
  0.3467      0.8222667734     -2.3716953371     -0.8295711437      0.4278343412     0.205
  0.3468      0.8223497483     -2.3712507159     -0.8299271506      0.4282593855     0.182
  0.3469      0.8224327588     -2.3708064538     -0.8302833057      0.4286848868     0.144
  0.3470      0.8225158049     -2.3703625503     -0.8306396092      0.4291108697     0.143
  0.3471      0.8225988867     -2.3699190053     -0.8309960612      0.4295373186     0.164
  0.3472      0.8226820042     -2.3694758184     -0.8313526620      0.4299642460     0.191
  0.3473      0.8227651573     -2.3690329895     -0.8317094117      0.4303916495     0.184
  0.3474      0.8228483460     -2.3685905183     -0.8320663104      0.4308195284     0.200
