# Device: cuda:2 | TF32 disabled: True
# L=64,  N=4096 spins,  beta_c = ln(1+sqrt(2))/2 ~ 0.44069
# Derivatives: central finite difference, h=0.0001
# Precomputation: 1.57s | Matrix: 16128x16128 | ~3.88 GB/tensor
#     beta            logZ/N      FreeEnergy/N          Energy/N                Cv     dt(s)
  0.5371      1.0791292535     -2.0091775340     -1.7723718479      0.5818290329     0.878
  0.5372      1.0793065008     -2.0091334713     -1.7725734139      0.5813283758     0.878
  0.5373      1.0794837682     -2.0090894624     -1.7727747316      0.5808283339     0.878
  0.5374      1.0796610557     -2.0090455074     -1.7729758013      0.5803290043     0.878
  0.5375      1.0798383633     -2.0090016062     -1.7731766234      0.5798302922     0.878
  0.5376      1.0800156910     -2.0089577586     -1.7733771983      0.5793322562     0.878
  0.5377      1.0801930388     -2.0089139646     -1.7735775265      0.5788348592     0.878
  0.5378      1.0803704065     -2.0088702241     -1.7737776083      0.5783381149     0.878
  0.5379      1.0805477943     -2.0088265371     -1.7739774440      0.5778420182     0.878
  0.5380      1.0807252020     -2.0087829034     -1.7741770342      0.5773465959     0.878
  0.5381      1.0809026297     -2.0087393230     -1.7743763791      0.5768517783     0.878
  0.5382      1.0810800773     -2.0086957958     -1.7745754793      0.5763576437     0.878
  0.5383      1.0812575448     -2.0086523217     -1.7747743350      0.5758641355     0.878
  0.5384      1.0814350322     -2.0086089008     -1.7749729466      0.5753712739     0.878
  0.5385      1.0816125394     -2.0085655327     -1.7751713146      0.5748790473     0.878
  0.5386      1.0817900664     -2.0085222177     -1.7753694394      0.5743874760     0.878
  0.5387      1.0819676133     -2.0084789554     -1.7755673213      0.5738965290     0.878
  0.5388      1.0821451799     -2.0084357459     -1.7757649607      0.5734062331     0.878
  0.5389      1.0823227663     -2.0083925891     -1.7759623580      0.5729165572     0.878
  0.5390      1.0825003724     -2.0083494849     -1.7761595136      0.5724275346     0.878
  0.5391      1.0826779982     -2.0083064333     -1.7763564278      0.5719391278     0.878
  0.5392      1.0828556436     -2.0082634341     -1.7765531011      0.5714513572     0.878
  0.5393      1.0830333088     -2.0082204873     -1.7767495338      0.5709642239     0.878
  0.5394      1.0832109936     -2.0081775928     -1.7769457264      0.5704777289     0.878
  0.5395      1.0833886979     -2.0081347506     -1.7771416791      0.5699918347     0.878
  0.5396      1.0835664219     -2.0080919605     -1.7773373925      0.5695066004     0.878
  0.5397      1.0837441654     -2.0080492226     -1.7775328667      0.5690219495     0.877
  0.5398      1.0839219285     -2.0080065366     -1.7777281023      0.5685379738     0.878
  0.5399      1.0840997110     -2.0079639026     -1.7779230997      0.5680545706     0.878
  0.5400      1.0842775131     -2.0079213205     -1.7781178591      0.5675718254     0.878
  0.5401      1.0844553346     -2.0078787902     -1.7783123809      0.5670896937     0.878
  0.5402      1.0846331756     -2.0078363117     -1.7785066656      0.5666081509     0.878
  0.5403      1.0848110359     -2.0077938848     -1.7787007136      0.5661272626     0.878
  0.5404      1.0849889157     -2.0077515094     -1.7788945251      0.5656469783     0.878
  0.5405      1.0851668148     -2.0077091856     -1.7790881005      0.5651673053     0.878
  0.5406      1.0853447333     -2.0076669133     -1.7792814403      0.5646882383     0.878
  0.5407      1.0855226711     -2.0076246923     -1.7794745448      0.5642098043     0.878
  0.5408      1.0857006282     -2.0075825226     -1.7796674143      0.5637319589     0.878
  0.5409      1.0858786046     -2.0075404042     -1.7798600493      0.5632547487     0.878
  0.5410      1.0860566002     -2.0074983369     -1.7800524501      0.5627781162     0.878
  0.5411      1.0862346151     -2.0074563206     -1.7802446171      0.5623021144     0.878
  0.5412      1.0864126492     -2.0074143554     -1.7804365506      0.5618266990     0.878
  0.5413      1.0865907024     -2.0073724412     -1.7806282510      0.5613519164     0.878
  0.5414      1.0867687748     -2.0073305778     -1.7808197187      0.5608777222     0.878
  0.5415      1.0869468664     -2.0072887652     -1.7810109540      0.5604041109     0.878
  0.5416      1.0871249770     -2.0072470033     -1.7812019574      0.5599311357     0.878
  0.5417      1.0873031067     -2.0072052921     -1.7813927290      0.5594587325     0.878
  0.5418      1.0874812556     -2.0071636315     -1.7815832695      0.5589869348     0.878
  0.5419      1.0876594234     -2.0071220214     -1.7817735790      0.5585157372     0.878
  0.5420      1.0878376103     -2.0070804618     -1.7819636579      0.5580451473     0.878
  0.5421      1.0880158161     -2.0070389525     -1.7821535067      0.5575751203     0.878
  0.5422      1.0881940410     -2.0069974935     -1.7823431256      0.5571057227     0.878
  0.5423      1.0883722848     -2.0069560847     -1.7825325150      0.5566368836     0.878
  0.5424      1.0885505475     -2.0069147262     -1.7827216753      0.5561686629     0.878
  0.5425      1.0887288291     -2.0068734177     -1.7829106069      0.5557010222     0.878
  0.5426      1.0889071296     -2.0068321592     -1.7830993100      0.5552339628     0.878
  0.5427      1.0890854490     -2.0067909507     -1.7832877851      0.5547675051     0.878
  0.5428      1.0892637872     -2.0067497921     -1.7834760326      0.5543016176     0.878
  0.5429      1.0894421442     -2.0067086833     -1.7836640526      0.5538363078     0.878
  0.5430      1.0896205200     -2.0066676242     -1.7838518457      0.5533716224     0.878
  0.5431      1.0897989145     -2.0066266149     -1.7840394121      0.5529074775     0.878
  0.5432      1.0899773278     -2.0065856551     -1.7842267523      0.5524439198     0.878
  0.5433      1.0901557599     -2.0065447449     -1.7844138665      0.5519809635     0.878
  0.5434      1.0903342106     -2.0065038841     -1.7846007551      0.5515185834     0.878
  0.5435      1.0905126800     -2.0064630727     -1.7847874185      0.5510567476     0.878
  0.5436      1.0906911681     -2.0064223107     -1.7849738570      0.5505955359     0.878
  0.5437      1.0908696748     -2.0063815979     -1.7851600709      0.5501348575     0.878
  0.5438      1.0910482001     -2.0063409344     -1.7853460607      0.5496747658     0.878
  0.5439      1.0912267440     -2.0063003199     -1.7855318266      0.5492152684     0.878
  0.5440      1.0914053065     -2.0062597546     -1.7857173690      0.5487563203     0.878
  0.5441      1.0915838875     -2.0062192382     -1.7859026882      0.5482979422     0.878
  0.5442      1.0917624870     -2.0061787707     -1.7860877847      0.5478401483     0.878
  0.5443      1.0919411050     -2.0061383521     -1.7862726586      0.5473829329     0.878
  0.5444      1.0921197416     -2.0060979823     -1.7864573105      0.5469262247     0.878
  0.5445      1.0922983965     -2.0060576612     -1.7866417405      0.5464701563     0.878
  0.5446      1.0924770699     -2.0060173887     -1.7868259491      0.5460146102     0.878
  0.5447      1.0926557617     -2.0059771649     -1.7870099366      0.5455596203     0.878
  0.5448      1.0928344719     -2.0059369895     -1.7871937033      0.5451052402     0.878
  0.5449      1.0930132004     -2.0058968626     -1.7873772497      0.5446513655     0.878
  0.5450      1.0931919473     -2.0058567841     -1.7875605759      0.5441980961     0.878
  0.5451      1.0933707126     -2.0058167539     -1.7877436823      0.5437453472     0.878
  0.5452      1.0935494961     -2.0057767720     -1.7879265694      0.5432932054     0.878
  0.5453      1.0937282979     -2.0057368382     -1.7881092374      0.5428415597     0.878
  0.5454      1.0939071179     -2.0056969525     -1.7882916866      0.5423905232     0.878
  0.5455      1.0940859562     -2.0056571149     -1.7884739174      0.5419400110     0.878
  0.5456      1.0942648127     -2.0056173253     -1.7886559302      0.5414900571     0.878
  0.5457      1.0944436874     -2.0055775836     -1.7888377252      0.5410406559     0.878
  0.5458      1.0946225802     -2.0055378898     -1.7890193028      0.5405918281     0.878
  0.5459      1.0948014913     -2.0054982437     -1.7892006633      0.5401435285     0.878
  0.5460      1.0949804204     -2.0054586454     -1.7893818071      0.5396957579     0.878
  0.5461      1.0951593676     -2.0054190947     -1.7895627345      0.5392485901     0.878
  0.5462      1.0953383329     -2.0053795916     -1.7897434458      0.5388019135     0.878
  0.5463      1.0955173163     -2.0053401360     -1.7899239413      0.5383558152     0.878
  0.5464      1.0956963177     -2.0053007279     -1.7901042214      0.5379102497     0.878
  0.5465      1.0958753371     -2.0052613671     -1.7902842864      0.5374652380     0.878
  0.5466      1.0960543746     -2.0052220537     -1.7904641366      0.5370207609     0.878
  0.5467      1.0962334300     -2.0051827876     -1.7906437724      0.5365768460     0.878
  0.5468      1.0964125033     -2.0051435686     -1.7908231941      0.5361334213     0.878
  0.5469      1.0965915946     -2.0051043968     -1.7910024020      0.5356905872     0.878
  0.5470      1.0967707038     -2.0050652720     -1.7911813964      0.5352482451     0.878
  0.5471      1.0969498309     -2.0050261943     -1.7913601776      0.5348065022     0.878
  0.5472      1.0971289758     -2.0049871635     -1.7915387461      0.5343652199     0.878
  0.5473      1.0973081386     -2.0049481795     -1.7917171020      0.5339245453     0.878
  0.5474      1.0974873193     -2.0049092424     -1.7918952458      0.5334843664     0.878
  0.5475      1.0976665177     -2.0048703519     -1.7920731777      0.5330447306     0.878
  0.5476      1.0978457339     -2.0048315082     -1.7922508981      0.5326055990     0.878
  0.5477      1.0980249679     -2.0047927111     -1.7924284072      0.5321670523     0.878
  0.5478      1.0982042196     -2.0047539605     -1.7926057055      0.5317289849     0.878
  0.5479      1.0983834890     -2.0047152565     -1.7927827931      0.5312914643     0.878
  0.5480      1.0985627761     -2.0046765988     -1.7929596706      0.5308544782     0.878
  0.5481      1.0987420809     -2.0046379875     -1.7931363380      0.5304180208     0.878
  0.5482      1.0989214034     -2.0045994225     -1.7933127959      0.5299820663     0.878
  0.5483      1.0991007435     -2.0045609037     -1.7934890444      0.5295466491     0.878
  0.5484      1.0992801012     -2.0045224311     -1.7936650839      0.5291117766     0.878
  0.5485      1.0994594765     -2.0044840046     -1.7938409148      0.5286774030     0.878
  0.5486      1.0996388694     -2.0044456241     -1.7940165373      0.5282435695     0.878
  0.5487      1.0998182798     -2.0044072896     -1.7941919517      0.5278102366     0.878
  0.5488      1.0999977078     -2.0043690011     -1.7943671584      0.5273774255     0.878
  0.5489      1.1001771533     -2.0043307584     -1.7945421577      0.5269451437     0.878
  0.5490      1.1003566162     -2.0042925614     -1.7947169498      0.5265133788     0.878
  0.5491      1.1005360967     -2.0042544102     -1.7948915351      0.5260821182     0.878
  0.5492      1.1007155945     -2.0042163047     -1.7950659140      0.5256513829     0.878
  0.5493      1.1008951098     -2.0041782447     -1.7952400866      0.5252211671     0.878
  0.5494      1.1010746425     -2.0041402303     -1.7954140534      0.5247914584     0.878
  0.5495      1.1012541926     -2.0041022614     -1.7955878146      0.5243622642     0.878
  0.5496      1.1014337601     -2.0040643379     -1.7957613706      0.5239335789     0.878
  0.5497      1.1016133449     -2.0040264597     -1.7959347215      0.5235053899     0.878
  0.5498      1.1017929471     -2.0039886269     -1.7961078679      0.5230777584     0.878
  0.5499      1.1019725665     -2.0039508392     -1.7962808099      0.5226505981     0.878
  0.5500      1.1021522032     -2.0039130968     -1.7964535478      0.5222239300     0.878
  0.5501      1.1023318572     -2.0038753994     -1.7966260820      0.5217977886     0.878
  0.5502      1.1025115284     -2.0038377471     -1.7967984128      0.5213721815     0.878
  0.5503      1.1026912169     -2.0038001397     -1.7969705405      0.5209470289     0.878
  0.5504      1.1028709225     -2.0037625773     -1.7971424654      0.5205224056     0.878
  0.5505      1.1030506454     -2.0037250597     -1.7973141877      0.5200982924     0.878
  0.5506      1.1032303854     -2.0036875870     -1.7974857078      0.5196746631     0.878
  0.5507      1.1034101425     -2.0036501589     -1.7976570260      0.5192515390     0.878
  0.5508      1.1035899168     -2.0036127756     -1.7978281425      0.5188289140     0.878
  0.5509      1.1037697081     -2.0035754368     -1.7979990578      0.5184068160     0.878
  0.5510      1.1039495166     -2.0035381426     -1.7981697720      0.5179851853     0.878
  0.5511      1.1041293421     -2.0035008929     -1.7983402855      0.5175640497     0.878
  0.5512      1.1043091847     -2.0034636877     -1.7985105986      0.5171434302     0.878
  0.5513      1.1044890442     -2.0034265268     -1.7986807116      0.5167233008     0.878
  0.5514      1.1046689208     -2.0033894102     -1.7988506247      0.5163036488     0.878
  0.5515      1.1048488143     -2.0033523379     -1.7990203383      0.5158845156     0.878
  0.5516      1.1050287249     -2.0033153098     -1.7991898526      0.5154658547     0.878
  0.5517      1.1052086523     -2.0032783257     -1.7993591681      0.5150476805     0.878
  0.5518      1.1053885967     -2.0032413858     -1.7995282848      0.5146300345     0.878
  0.5519      1.1055685580     -2.0032044899     -1.7996972032      0.5142128229     0.878
  0.5520      1.1057485361     -2.0031676379     -1.7998659236      0.5137961546     0.878
